7995,9820277944
1226,8259172799
5225,6339160825
7795,6439147807
9352,4004719021
9325,4484621363
1826,8571479733
1134,2824365814
1700,5511470705
7108,1947903906
6573,4799926731
5378,8070545775
4079,4062623374
1311,3992728832
530,7660581787
8130,4464200198
2545,4956154066
3254,3954011661
6607,6791801401
6117,9902523416
3607,6371644059
9561,5987998041
8206,6018034428
4284,5026574004
7571,1294721770
7374,3165837813
3209,6186953726
6920,3869196580
2543,9492363594
8460,1947296479
6982,6655693682
6468,5090201150
6731,2437809994
6235,7304012690
2160,5906446540
923,3137171609
1024,8349721647
2931,6585586802
3069,1054195456
1499,2686720516
8921,2242315289
9230,2646918745
1068,5469068086
6826,5307501634
7029,3241502273
2018,4631970088
7408,1653747928
7604,8514292443
4894,9320116026
5555,9805769185
7210,9255526636
9395,8138349677
4619,9917714487
464,4851378593
9053,9055487444
1450,1920556938
3098,1880606302
2195,3718643922
9129,4551110186
2133,9726513628
6065,5980083559
9941,6546467910
6014,4288646245
3764,7160040594
6080,6202925607
8375,1253243611
7170,4961048049
8366,1003924226
2531,1041583722
3308,4522334553
8437,8188912479
1943,6555578816
2480,5242096487
6042,9636739449
4654,5518833005
1453,1917662577
4405,4611120214
5416,6983252950
4241,4356368629
8885,2091320435
7237,5717414556
4851,9147507299
9883,9617665762
6981,1801006980
8914,2696391228
5467,5763722675
7219,7915120361
4637,5716156565
1784,4881368391
7217,6411502326
9975,3589384422
537,6063323576
9105,6363316649
8309,8411685103
9837,3047070765
9202,9833352582
7215,7974630824
2087,4079426636
6723,5342349870
3777,5364509106
520,7494429993
6666,1727719446
9527,3594088278
5079,9586407507
4729,4561679799
9887,2075424197
5153,8927004323
5229,3716949241
9895,9362194698
9333,8876285037
5594,2837259162
2544,2352676633
1022,1224710731
7131,5918239751
5639,6940334654
4642,9216888344
8404,9564561380
345,2158783851
6239,1904335228
5138,5321498276
7398,7718453679
6873,3859565512
3644,9468270475
1822,1541160549
1841,5489642028
7972,8254099536
5525,6925018541
611,2474466313
6502,5419411560
4539,6464312168
3910,6988998044
3035,2866017319
8041,3953260794
1953,5250468862
7007,7305554246
337,2047372196
3386,2455056489
2402,9918393231
7808,6762732013
6532,7793021387
543,8807190149
3592,9950061628
2167,2775177851
9142,1033788981
3545,7809515397
3562,1836098439
9775,1614474819
888,6941233579
3027,4098365940
6191,3302933304
3179,7288957857
5116,4555841798
3961,3385681000
1117,1984363638
2883,1985019849
2246,3881166930
1740,6640107361
4659,6910263508
6086,7173558746
1471,8749403464
7574,5975142910
3453,6272630881
9173,4332247736
6741,7626155333
7725,7097975701
6617,5779759044
7271,9747006046
3377,7092595657
9009,8490736589
8492,8220844483
8429,4997802399
1982,8510443422
544,4771457451
5319,2045126583
129,1217670336
8915,3889442146
8382,3118798873
1345,6767353620
9326,7545695540
2104,9178136653
2728,5074272501
8764,2955683076
5315,8702757695
3915,1131822364
1231,8020794526
813,1931636971
1212,2019181630
6161,2023659420
7866,3505917123
9276,1719344120
5022,3553193667
2098,5015351740
4742,4179511502
7377,2073302937
3344,2666931469
4622,3017549468
4615,3087378995
8089,1915418211
1977,1326889862
7043,8211961003
5989,4008474064
9718,3888681920
6436,5267870937
4248,3060379048
1967,1452856989
1804,7587793885
2994,5306745853
2284,9411454905
5185,5976986607
1567,5260985722
9695,3962845632
5614,2187095834
6841,1640276310
5072,1773729309
4796,4867683128
6031,5148359627
3281,7184418539
4351,9619763060
315,8096705547
7588,7159505280
6160,3272924748
953,5217722712
2997,5565107217
8831,6700026305
6138,3645997373
5755,8397885729
9327,9976664814
2877,5159903283
7340,5369420188
9811,3402183282
4744,8834369103
2396,4923375392
6980,2087031271
3819,7258018538
5149,4746405262
1867,2155273451
4637,4107825859
4455,9808206750
345,4289046460
9351,4833816763
5911,7813325611
3264,3131139876
8905,8299114331
1768,1890054396
3691,2990830321
3533,2541942716
3263,5995059983
1421,7987555132
5508,7189166403
6844,4762097582
701,5400622631
1909,4994869774
7406,4746271959
6823,2383750588
3023,1503407821
3041,9526736773
3468,4037717820
4006,9388588235
4174,8913722222
7750,2292744284
963,6984704495
7452,1997968997
3144,3010810685
9110,2620799853
6039,4129034517
6122,5454085427
1557,2864558370
8701,4891435558
2001,9595567638
4036,1822707821
4819,1307894476
3513,6837740884
8484,8620802025
9391,4747462770
6351,5566000721
5485,3166194186
144,5709179150
2576,5086160799
9290,1437496688
1723,1907750613
3310,1097063266
1844,4695271148
3057,7578527949
3846,1786301423
8408,8455944235
7833,3739949966
1718,1294937649
6531,9069155575
119,6583978299
9493,4110498084
5914,8674309128
2561,5068689677
8542,5698649341
6741,8616510150
8432,6388868896
217,2217773965
8028,2474825404
7317,3063874433
6260,2684663141
6198,9818739555
9825,2931165457
7952,5591848292
6810,5665584636
7006,7772571888
3007,5012467242
464,5035575229
1188,1820464429
8808,2948858024
5418,1144484758
6121,9831103124
7181,5909366321
7240,1921206525
1194,6146695975
2649,6302411560
2663,6691402244
3556,4274421557
1916,8952177035
7649,5085054195
2333,5196247201
6164,4812930712
1186,7307860383
8726,1273329739
6914,3018428368
336,7465458538
3972,5922058093
6492,6192619664
8723,2839129432
1093,9935207455
2141,3529812674
1414,8481339187
2650,6354588828
8888,3396858532
228,3326227285
8065,9380060524
3825,1396036040
9259,6857891831
8795,6822001546
1486,6103188668
5288,8645063707
4644,8851752517
1420,1686364413
4432,7242958063
6151,1400555977
9286,7221924485
9842,3451390203
3882,3857859574
2329,5757479154
8133,3267403381
8192,3911535675
6368,9692259201
2111,7380323159
5393,6587848557
8975,5178804471
7081,1041172716
1127,8760365136
1493,2558934277
5776,8965009499
7087,6159827856
4233,9938751655
287,8953448129
3327,4178725259
9151,4536141848
7417,9649302366
5069,2800928616
7385,9569148085
4356,1256132786
9808,6431623959
6361,5646832753
7352,3578176666
5345,9123303219
3394,4994632120
8813,1974856101
7872,9686621700
2355,9873520569
3237,6209052887
8472,5153077056
3394,5829198271
5900,6734478750
4998,9179982427
8875,2919991987
178,2960691199
8365,4794065455
5819,1766434752
3691,1058764346
5238,9769171077
2745,9119951266
4791,1059141434
681,1942039369
1472,8981695913
397,7124938753
7221,4069997962
9670,8099716863
3747,1449773772
5451,7180648500
7105,8391119319
2124,4225767657
7112,9756535982
2842,4824258418
1718,7290527927
8208,2463967759
6724,4563970667
2682,1524558300
3202,9451671873
1266,3339118529
7050,8378311148
1272,3302913119
7582,9682301615
3809,5208995969
189,7270072526
789,7220555685
9683,2694421914
5902,9398786473
9896,1961497399
9264,9639156591
7553,2630321020
3944,5085953756
3796,1328865136
7238,6240145958
9252,5452996169
1014,6652848824
2808,8680036613
5602,8904651033
3947,6906200284
6873,7466528343
2275,7321844458
5175,7195556405
6550,5913038986
6034,9613107399
2732,4459914228
8441,1295852624
502,8526933622
2257,3030587764
6061,5681275472
3030,3053521852
7753,1199591247
280,8982526378
2353,9583370018
1118,2501991623
4742,8360207050
8123,4207371355
6068,6852654857
2371,8637927999
8815,1875455757
1096,7030949447
2647,3723872481
6106,4988436609
2296,6948747740
115,5191090826
6930,8783598093
5207,7934310459
6647,9172555829
4024,7880991421
7011,2294470965
6879,4016695185
5995,3999236628
4066,6019255670
9161,1106318429
2260,4781231710
9209,6689085135
5215,5031211967
253,4020678522
1671,4308857872
5863,4428548928
660,4752925005
585,3414203773
7964,7040392600
7992,7511641582
8444,9178032275
677,7022664456
2247,5736172516
6142,7070612382
5579,4239022224
9761,6868467904
8148,7391216845
3753,6583359100
9303,7622410683
4242,9187215966
5485,2374192259
1964,9610510251
6949,6979918887
9065,2987790722
9616,2234697182
6975,1482422020
4977,2871295966
1979,9790662054
7930,1314252551
8073,9608966432
6612,3377613199
1470,5025721592
6131,7343079538
6814,1170630029
120,8457070608
6548,6979421935
200,8392159102
8828,1644544050
2146,6680390644
4119,2045552882
5994,7063115127
62,2392283501
4313,9853439949
1437,2267654714
7155,7314940993
1317,7272799358
1524,1603194458
1753,6879757519
4723,8829839680
4088,2294946048
2673,9134575088
1499,4028603041
594,9103322538
8023,5385818522
1660,3761506573
7651,7110276991
7782,9133278804
7500,2310693622
2438,3389906784
6726,2902966272
4205,1270178053
5552,6577256512
2568,6236064854
8608,7921159633
4734,3265209694
9026,6113676238
5977,5046820665
8793,7795473015
4270,3039898404
4311,5338720223
1225,1013390398
7068,7146849856
9175,4353434295
8565,6157942189
9368,1618320723
5532,4654280706
8816,1406605100
2157,7939560172
3848,4344707074
9584,7770318027
4954,8781479294
5163,6686130855
4393,6002231527
4309,2879475099
9252,1871305657
2316,7801402199
9264,6676195181
3529,8556408391
5508,2506181851
2222,8806321526
9909,3339674702
5123,7824601476
5219,6676305736
5661,7715595126
2749,8351414810
6863,1286489942
55,6393509946
7544,5847756683
721,1212930820
2985,8570659093
3839,9823620008
4558,2239661348
9643,2506141758
