6844,9121,diners-club-carte-blanche,30203140909791,2099,12,938
8076,1264,jcb,3559948466811121,2072,9,822
8876,8802,china-unionpay,5610084151848574,2025,6,605
9341,3721,jcb,3529959322813927,2058,2,315
8791,353,americanexpress,372301668268909,2073,8,989
1629,3556,jcb,3579760278479484,2069,8,451
5785,2302,jcb,3530720505376877,2037,1,641
1119,3458,switch,4911626682757036,2081,3,876
1120,4733,jcb,3571232737409120,2066,1,829
7562,9205,solo,6334767888861281,2040,2,208
4872,2482,jcb,3542267020305979,2029,10,975
5573,4226,china-unionpay,5602222012146726372,2021,7,390
7582,4036,jcb,3562239478642729,2039,3,129
3856,4821,jcb,3581817250421243,2035,2,131
2737,2582,solo,676733786374857378,2022,11,818
5711,6941,jcb,3573978957419573,2045,10,260
5057,576,diners-club-enroute,201700257312571,2091,7,919
5954,6808,jcb,3538510843056808,2037,8,179
8712,4040,maestro,6304456335518530,2074,5,757
904,1362,jcb,3555862703981940,2077,2,542
4010,2547,instapayment,6390233850364482,2050,11,880
3860,7177,jcb,3577455557233312,2049,12,318
5685,7821,maestro,676198985783662019,2017,6,687
2277,4924,china-unionpay,5602253060081755,2054,6,481
3283,2817,visa-electron,4913661806003882,2084,7,954
9252,916,laser,677151079056392992,2020,1,338
8658,1661,jcb,3572462188461077,2089,9,825
8000,3600,jcb,3537469126927303,2040,11,948
1916,1806,diners-club-enroute,201477012416126,2055,3,682
6739,8495,jcb,3555861774294233,2027,11,731
3846,7044,jcb,3566349832975818,2076,9,331
249,9849,maestro,060457014149750591,2024,3,931
29,8849,jcb,3557880672495104,2077,12,786
5375,7595,americanexpress,348095979576072,2027,11,364
5824,3304,jcb,3562353700092445,2056,2,785
7046,3428,jcb,3535657047536151,2017,12,676
6125,815,jcb,3531978260705214,2084,4,448
6026,8108,jcb,3538683076905940,2058,11,113
799,8953,jcb,3588841576491048,2028,1,648
7679,7921,visa-electron,4844438460176492,2050,3,825
4687,9878,solo,6767450469522640,2094,7,998
3994,4122,jcb,3534359604005537,2031,4,458
2836,9486,jcb,3555257622128303,2100,1,141
2009,8631,diners-club-us-ca,5411298762531335,2042,3,281
9071,1054,visa,4274469455892800,2041,11,511
4317,552,jcb,3582823723994054,2024,7,402
4780,2159,switch,493622598761819265,2077,3,357
6742,4301,jcb,3548175331452006,2058,5,768
4752,6589,china-unionpay,5602254432224500849,2086,1,471
5364,5221,switch,633110910428307974,2026,8,705
8096,5250,jcb,3533177446377711,2058,8,660
9132,4356,instapayment,6392113793042338,2082,6,579
4827,8641,jcb,3531076728172638,2022,3,104
8897,1421,laser,67062331125781982,2093,6,645
1959,4710,jcb,3560888224107668,2024,10,965
4883,9292,china-unionpay,5602221607520569,2061,5,154
6742,3814,jcb,3537149314079774,2091,3,117
8341,9659,jcb,3567611980089307,2047,5,387
4011,8303,bankcard,5602245534305984,2045,10,382
2206,6260,diners-club-carte-blanche,30584055021387,2079,9,720
1591,9146,jcb,3538811267880974,2021,1,130
371,7368,visa,4138897071225,2035,4,699
8003,1796,americanexpress,337941035704476,2074,7,737
1735,8538,mastercard,5120635180985506,2089,2,608
7121,6984,jcb,3529005394455013,2069,4,132
8219,5807,americanexpress,372301814019115,2027,11,337
2396,7524,jcb,3547820035731103,2038,1,605
7636,3332,jcb,3570882536145944,2078,11,910
4160,7936,jcb,3543082233657630,2057,2,473
476,8307,jcb,3530323109522036,2053,4,618
1272,2812,mastercard,5412669619147526,2057,7,699
8731,1517,laser,63041297660543993,2076,5,828
1000,7103,china-unionpay,5602220522727697,2034,12,568
5962,7412,jcb,3582478165713171,2070,5,592
1649,4556,diners-club-carte-blanche,30433659034307,2042,8,495
7427,9666,mastercard,5010120837374274,2033,5,416
5366,495,jcb,3547552333944902,2061,6,317
3161,193,bankcard,5602257390983432,2071,3,502
3030,4318,jcb,3565144216962057,2046,7,710
7410,4792,diners-club-carte-blanche,30274880021147,2067,12,486
9786,2559,jcb,3563760543330098,2062,3,899
7645,3164,jcb,3576759147591142,2041,8,124
8687,420,solo,676761499911687606,2032,7,970
5590,582,jcb,3565128215436882,2020,9,456
9477,8652,jcb,3529932081968232,2076,1,940
531,5516,maestro,58930566745043862,2039,8,324
6810,1954,jcb,3532212650719281,2019,3,263
8874,8272,jcb,3556641952288119,2036,11,525
3546,7666,jcb,3553256040884655,2023,1,258
1166,7459,maestro,06040565261352950,2022,12,543
9954,9937,jcb,3587342330425555,2019,6,935
1968,556,diners-club-us-ca,5498956836064882,2019,12,717
6900,4699,jcb,3531902865719180,2040,11,539
2462,3952,jcb,3580239483592008,2025,11,681
5225,7976,solo,676701708282088977,2047,1,905
9951,6753,jcb,3548937401211087,2065,11,858
8647,5837,bankcard,5602245387307632,2045,8,742
2406,5673,maestro,5893285625002400201,2099,3,308
9142,2046,jcb,3580507193078199,2067,12,506
8752,7647,jcb,3588867680365349,2035,6,467
3022,2177,china-unionpay,5602257043982458521,2038,6,799
7228,7429,jcb,3548534700262414,2091,4,495
8450,9667,jcb,3563150516467764,2048,1,517
9527,1492,jcb,3538387510371905,2023,12,671
4831,4263,jcb,3554468443981322,2040,12,982
5105,9914,visa-electron,4913464846749394,2081,10,454
7219,4208,jcb,3532717801334624,2062,9,701
8130,4539,visa-electron,4844272471279551,2078,12,695
7226,3171,instapayment,6391485997942443,2100,11,498
7808,6012,jcb,3543700114890133,2091,11,922
164,4383,jcb,3582254651309794,2021,9,140
2936,7137,instapayment,6372495604818731,2086,12,106
9420,9003,jcb,3571285883990988,2066,10,629
2846,6200,jcb,3559071206201337,2020,11,680
6489,5192,maestro,5018466821415389,2070,1,449
9518,3944,switch,675985028766072051,2034,10,501
6619,549,switch,5641826134725866433,2095,9,813
6748,47,mastercard,5343286982613077,2053,6,505
6858,3001,bankcard,5602241993049858,2098,10,826
7577,4548,jcb,3549850563057181,2077,5,279
1680,2775,jcb,3556463383756543,2090,10,533
587,7529,diners-club-enroute,201624286920073,2066,8,210
5994,1777,jcb,3561013428059933,2070,5,547
2487,5240,laser,6709481574891803,2078,12,131
2949,8671,solo,6334121555827102,2052,7,592
3178,308,americanexpress,374288241348738,2059,12,180
4065,1373,jcb,3564952264406301,2059,5,555
9427,5732,laser,630464924420001897,2033,7,744
406,1027,jcb,3589265403573159,2069,1,101
231,1803,jcb,3581416997987036,2027,4,578
970,4063,jcb,3559805462796708,2042,1,817
9171,2530,jcb,3555011240322073,2086,7,847
128,7552,visa,4041370951803949,2031,9,440
8846,9395,jcb,3566059870392459,2072,9,402
2106,7933,diners-club-carte-blanche,30342195121306,2071,11,437
6813,9144,jcb,3528748388573108,2068,4,531
6673,614,visa,4041598319226,2093,3,931
8865,389,maestro,0604500044524581990,2020,3,168
8375,3674,mastercard,5255955167963848,2077,5,430
4223,4098,jcb,3550468569372557,2086,11,578
8998,7150,jcb,3559758550249538,2096,2,990
4643,6794,diners-club-carte-blanche,30045608918107,2083,8,586
8784,5992,solo,6767515050420783111,2054,9,805
2955,5688,maestro,50389804556900182,2095,8,735
2907,2211,switch,6759351073910108,2051,10,822
8991,7657,jcb,3589787504815494,2034,10,706
5073,3491,bankcard,5602258221994796,2030,7,171
1321,3059,diners-club-enroute,201551656715033,2068,3,887
3920,9222,jcb,3557723654761301,2044,6,349
6581,1092,china-unionpay,5602222246475628474,2066,3,460
6142,6949,diners-club-carte-blanche,30159404575555,2035,1,239
4706,3348,diners-club-enroute,201776575333085,2049,8,942
7151,5843,jcb,3574754374595850,2028,12,536
9889,6190,china-unionpay,56022501160295773,2100,4,485
4468,5199,jcb,3559361526476051,2050,1,411
5018,1150,china-unionpay,5602227988876458184,2062,10,823
7409,5365,switch,4936305767371358,2077,2,543
9986,8474,jcb,3545174093648888,2043,9,321
1774,8193,jcb,3585762979082619,2051,3,637
4988,3346,jcb,3561466636200725,2043,11,781
7504,6570,americanexpress,372301741676466,2070,10,714
8513,2528,mastercard,5461256322596908,2073,2,237
828,3992,jcb,3588042607256571,2055,5,889
4100,9175,jcb,3549730117275655,2076,2,933
769,960,bankcard,5602243087898091,2028,6,535
8934,8810,bankcard,5602228948903313,2092,1,345
1363,4262,jcb,3572898444869696,2018,11,308
3265,4090,jcb,3535652449008941,2085,3,976
4454,6427,jcb,3537420131238186,2082,12,909
1415,7697,jcb,3560329213864217,2026,5,887
5112,7761,laser,67068794283550883,2094,7,381
2105,1196,jcb,3545136423836111,2033,11,656
7521,2736,jcb,3537926183703620,2100,2,578
133,2507,jcb,3574582417979710,2094,6,574
1867,5169,jcb,3533065738847816,2052,7,427
1340,995,switch,4905628184176176,2046,7,365
9584,2475,jcb,3555311019164551,2038,3,712
8646,6245,jcb,3587991430941695,2098,11,752
4197,8671,china-unionpay,5602222716693693,2026,10,102
1021,6305,americanexpress,347691050655768,2081,4,132
6002,498,diners-club-carte-blanche,30527329887885,2071,4,529
3533,6972,bankcard,5602248451610923,2027,4,950
5833,5720,jcb,3567328363253737,2022,4,513
9489,1627,solo,633419583214548206,2072,10,103
1370,8694,jcb,3546928037092332,2082,3,773
4144,7843,mastercard,5108757458331233,2037,11,254
2362,7824,switch,6759529441944879256,2054,12,789
8261,2690,jcb,3559618943471209,2033,11,378
4264,6925,jcb,3549489698170336,2065,8,184
4214,2458,diners-club-enroute,201449047516675,2097,6,282
6120,7209,switch,6759476272288475,2040,12,200
8822,4849,jcb,3560123274851829,2037,5,251
1969,2503,switch,491101503621115965,2070,11,196
9514,9103,jcb,3552722948376699,2080,10,777
8090,607,diners-club-carte-blanche,30350619137311,2090,5,544
431,5572,americanexpress,372301656743533,2079,12,910
1136,80,jcb,3566337064961028,2095,2,634
7818,6339,visa-electron,4026147590208477,2036,2,285
787,3729,maestro,675952492022750596,2028,9,598
7592,1036,diners-club-enroute,201631436152168,2058,4,890
6303,2204,diners-club-enroute,201755009662202,2028,2,359
5804,2543,mastercard,5002355712990253,2089,4,816
8149,6492,laser,6771200842211617,2051,9,254
8754,7130,mastercard,5175075383344876,2051,7,598
4178,1452,jcb,3585055096313573,2089,4,629
9301,2371,jcb,3534971147509658,2085,7,458
8624,5815,maestro,6763117052439660299,2043,7,604
2633,1263,mastercard,5587260336478458,2082,3,116
7807,9391,maestro,63046401520189634,2067,11,601
9003,9878,jcb,3557357330026928,2067,4,198
5061,4063,visa,4017950060640231,2072,5,938
6885,4159,switch,5641824164369404,2070,7,443
830,731,switch,5641823694140590,2071,12,953
5837,4618,jcb,3543176688565213,2090,3,655
7178,9261,mastercard,5556656167582747,2067,6,514
6934,7387,maestro,6761423558001764,2072,7,981
4232,9935,visa,4456459609582,2086,12,177
6073,5579,americanexpress,374283625674569,2080,8,364
3522,3149,americanexpress,372066029892222,2084,10,864
2447,4244,instapayment,6372744565567351,2091,12,430
5443,6805,maestro,676226178612808872,2092,2,939
2168,7566,jcb,3589531269090327,2081,3,867
5917,4144,jcb,3554200639866730,2028,11,452
3939,8146,instapayment,6381802171423952,2022,2,573
4437,6748,china-unionpay,5602224538017812,2063,8,817
1986,4974,jcb,3565604714791670,2068,3,379
821,4074,jcb,3567112021187176,2070,9,433
2928,227,diners-club-carte-blanche,30384524621895,2060,12,313
8275,4139,jcb,3573699633147152,2049,9,910
3141,3251,maestro,50186401071805767,2044,3,124
5696,5435,jcb,3574225655808403,2093,7,758
737,9777,jcb,3543130093245648,2036,4,593
9406,8662,bankcard,5602226036092015,2061,2,810
3855,4777,americanexpress,343769448579157,2056,1,195
8919,1564,jcb,3563744906220310,2032,3,213
970,5010,jcb,3528823680184423,2097,9,357
9517,3376,laser,67717081666284875,2071,8,627
4141,621,visa-electron,4175007107192029,2053,7,236
513,9612,maestro,501821448270492973,2020,10,577
7487,7981,maestro,50387410538882563,2025,1,467
60,3053,diners-club-carte-blanche,30118752455281,2088,3,718
324,6569,jcb,3554944225442014,2052,3,148
5841,1539,americanexpress,374288763546842,2027,5,929
8914,9054,diners-club-us-ca,5586232547585596,2077,7,584
6128,2779,china-unionpay,56022287497981703,2089,9,989
5565,1029,bankcard,5602252315354041,2053,11,739
3068,3613,mastercard,5176241681014194,2058,5,689
122,3683,china-unionpay,560221862566955273,2044,10,259
1621,1724,jcb,3546075047737918,2052,1,808
6454,7693,diners-club-enroute,201935214643425,2100,5,485
7083,1864,jcb,3578283695577393,2023,5,204
5696,4007,jcb,3584939640347693,2071,8,934
9618,1450,mastercard,5007666785044942,2082,2,205
4021,1699,jcb,3533152907947476,2054,12,483
9991,1005,china-unionpay,561057599874654290,2056,12,981
3874,2206,jcb,3557244199187340,2045,5,848
7090,4943,jcb,3539871220823940,2021,5,250
8692,3750,jcb,3581535960242671,2069,11,806
9835,5995,maestro,060425167041774637,2027,3,166
9770,7917,jcb,3528834864432611,2020,9,944
5233,1277,china-unionpay,56022416342955386,2096,1,551
603,778,americanexpress,374283289030553,2091,6,588
6059,6197,jcb,3566003582816819,2095,6,837
8557,4520,maestro,6763672700153943,2089,12,185
7085,1019,switch,5641823852450633,2044,2,385
4484,2892,diners-club-carte-blanche,30385391187779,2063,2,969
8643,5125,jcb,3553940850360936,2061,4,276
1957,8137,jcb,3563045704291630,2040,9,107
4524,2052,bankcard,5602249778807952,2096,8,916
8666,1602,maestro,5038384518279982,2093,4,371
6971,7763,jcb,3557572241546687,2064,6,501
3851,2043,jcb,3534605675461490,2065,6,535
7681,2012,mastercard,5010125898094299,2082,2,145
5946,1387,visa-electron,4175000793282964,2033,3,101
3786,3625,diners-club-enroute,201694550827007,2091,11,925
2614,9487,americanexpress,337941093631629,2055,9,155
7713,8637,switch,6759185380695345,2060,4,804
8327,325,jcb,3558580885710724,2083,8,652
2743,7230,jcb,3548437474678692,2067,6,532
6389,3957,switch,6759748831023001,2059,2,647
4482,6305,jcb,3529442248043440,2078,8,539
9656,1198,jcb,3573218101970266,2092,8,907
3131,2285,switch,6331108947882856,2088,1,273
2584,6655,jcb,3542406464437563,2098,1,182
5773,6846,jcb,3558738138346536,2072,8,235
1384,3590,jcb,3544911648729213,2043,6,698
884,7218,americanexpress,374288535275761,2027,7,713
277,402,china-unionpay,5602218684784597,2049,8,414
4688,5359,visa-electron,4175009234430520,2097,8,553
5025,6152,visa,4041379801027625,2092,2,709
1431,5058,jcb,3548187829681145,2079,6,796
1906,1337,jcb,3565777807337963,2043,2,695
7064,8620,instapayment,6378077619667990,2046,6,192
639,9174,jcb,3528386853968907,2038,11,418
6713,1760,diners-club-carte-blanche,30417725843486,2032,11,142
5788,7089,jcb,3569712736539773,2026,7,293
3476,4527,maestro,67597626346807258,2062,2,765
5139,9721,maestro,589303379015019379,2040,11,758
7884,1713,switch,6331104898993319180,2079,5,716
4295,2484,jcb,3554886806486730,2077,7,856
9933,9630,visa-electron,4917595038128701,2073,9,342
2665,1279,diners-club-enroute,201775882451929,2068,8,291
1387,8143,bankcard,5602212404631865,2097,3,431
1181,1439,mastercard,5048370777451022,2055,3,209
1894,1538,jcb,3551752123661053,2022,8,906
9361,8672,diners-club-enroute,201710456684001,2072,11,811
4882,836,jcb,3572302307576647,2017,4,557
4430,3691,bankcard,5602226753887381,2044,12,367
1548,7911,china-unionpay,560224122812516628,2043,7,450
7202,5644,diners-club-enroute,201755553485026,2043,2,946
765,4204,jcb,3552903343763224,2037,7,438
931,7275,laser,67061282444823115,2037,11,612
3246,8549,instapayment,6399868831642240,2035,9,784
6465,8789,maestro,5038670941730389,2020,5,204
1383,8779,jcb,3562986965134590,2100,5,606
6568,5946,jcb,3580364919511198,2027,3,523
2455,9943,jcb,3566469517495435,2026,10,919
7785,6244,jcb,3566991597090547,2038,10,608
6345,5878,mastercard,5318002172729115,2028,6,821
1608,1185,jcb,3578808487900120,2082,11,232
5578,8684,mastercard,5347917048399329,2086,3,863
7073,4883,visa,4041377144134,2030,11,983
7514,2457,mastercard,5048371920110580,2073,1,952
4161,5326,americanexpress,374283588658880,2023,3,275
3897,2181,visa-electron,4844595177074276,2020,8,492
6944,7029,americanexpress,374622886537579,2066,8,638
9683,5620,jcb,3581566634920400,2093,1,572
584,4592,jcb,3561104254483261,2047,7,987
3333,9535,jcb,3563625272999795,2036,3,661
6694,7480,jcb,3575162678211100,2083,12,906
108,1252,americanexpress,372301231738537,2047,10,470
5520,7178,china-unionpay,56022199846055057,2093,11,453
3531,2247,diners-club-enroute,201855466361536,2084,8,957
7401,5553,maestro,5020654167214110479,2057,12,652
576,4421,visa,4041379142929513,2034,4,515
6520,6582,americanexpress,372301129039469,2094,4,373
8400,6920,jcb,3554534409175348,2033,4,776
6386,8988,bankcard,5602252859825836,2071,11,944
4231,1694,diners-club-international,36019890085747,2070,5,328
2686,3267,americanexpress,337941411548471,2096,5,510
2572,6798,visa-electron,4175007958088003,2085,2,253
2071,5662,diners-club-carte-blanche,30401656017591,2073,10,768
9629,8816,maestro,67632309574779880,2065,4,286
8060,1953,diners-club-international,36804528640678,2019,5,919
6590,5104,jcb,3560440936814643,2095,6,307
5859,2155,diners-club-enroute,201699618502815,2044,1,613
9165,4875,visa-electron,4844812647198571,2099,3,418
349,8833,jcb,3546963496262282,2094,9,712
4116,6184,jcb,3578024779977129,2059,7,389
1114,3720,jcb,3563842003612726,2064,9,495
8400,3565,bankcard,5602228135942447,2083,6,692
589,3247,diners-club-carte-blanche,30244990138057,2070,3,889
6878,4056,americanexpress,342297367163853,2088,4,354
35,4670,visa-electron,4026146220963873,2017,4,371
3366,5996,jcb,3549740170965092,2027,5,305
5980,3871,diners-club-enroute,201479311956398,2060,11,389
3627,246,jcb,3570361920819992,2053,7,933
8141,9665,jcb,3550690169916117,2035,9,487
9615,7989,jcb,3576956012303492,2026,8,675
7036,9821,jcb,3587593232265347,2054,5,285
4796,3746,jcb,3537387398997038,2080,1,636
9319,6605,mastercard,5546605829620760,2075,1,851
9341,9252,jcb,3570915138279545,2054,1,815
7570,9198,jcb,3563803595256595,2065,11,860
2753,5988,switch,4905095725270320454,2086,1,641
